email,master_customer_id,first_name,last_name,full_name_standardized,phone_standardized,crm_city,signup_date,total_spend,last_order_date,num_orders,total_time_spent_seconds,num_sessions,is_vip,days_since_last_order,segment
holly.romero19@hotmail.com,a69feead-536f-4805-88ea-e8a7a2bd7ebb,,,,,,,541.09,2023-06-30,1.0,0.0,0.0,True,687.0,0
christina.oconnor25@hotmail.com,3cfb8c83-929c-4939-ad82-b2ab7bcb1f25,,,,,,,240.71,2023-07-01,1.0,606.0,2.0,True,686.0,0
tina.rice94@yahoo.com,e762333b-1da7-429e-a616-f2ef88cada71,,,,,,,163.04,2025-04-10,1.0,0.0,0.0,True,37.0,0
richard46@example.com,116de91a-d8c6-40bd-b382-65f950053153,James,Weaver,James Weaver,+16406926590,Long Beach,2023-05-13,212.01,2024-01-08,1.0,0.0,0.0,True,495.0,0
kelly.contreras98@hotmail.com,3adac148-b5cd-4178-872e-13a5ad20f248,,,,,,,311.07,2024-09-10,1.0,0.0,0.0,True,249.0,0
sarah.baker@yahoo.com,f0dd4199-5b1e-4717-a2f2-04b92f3f0946,Sarah,Baker,Sarah Baker,+16088356157,Chicago,2022-11-07,358.36,2024-11-21,1.0,0.0,0.0,True,177.0,0
sarah.ruiz@hotmail.com,81daee5d-0f23-4f7b-a102-450af7c4a889,Sarah,Ruiz,Sarah Ruiz,,San,2022-12-21,862.3100000000001,2024-10-17,2.0,0.0,0.0,True,212.0,1
laurie.campbell86@gmail.com,5f7c876e-f8df-4eb6-8d3b-602be0600d6a,,,,,,,0.0,,0.0,1128.0,4.0,False,,2
kfoster@yahoo.com,88d1252e-e88b-467d-819c-3980d6e69eea,Kirsten,Foster,Kirsten Foster,+12104980988,San Diego,2024-12-11,117.24,2025-01-31,1.0,0.0,0.0,True,106.0,0
daniel.roach@yahoo.com,71ff3eed-b1f8-4614-be40-60f657c1ed7b,Daniel,Roach,Daniel Roach,,Mesa,2022-05-21,347.47,2023-09-28,1.0,0.0,0.0,True,597.0,0
sarah.howard@yahoo.com,fc747809-3008-463c-a014-b14eb6d423e1,Sarah,Howard,Sarah Howard,,Houston,2022-06-29,1246.1499999999999,2024-08-14,2.0,2602.0,7.0,True,276.0,2
joshua_flores@hotmail.com,2ec39735-51c4-4b82-8fdd-b3b536ef613b,Joshua,Flores,Joshua Flores,,Austin,2024-03-24,527.55,2024-07-15,1.0,0.0,0.0,True,306.0,0
nicholas_tate@hotmail.com,820ecd19-8243-476b-800b-48868f75650e,Nicholas,Tate,Nicholas Tate,+14245848904,Dallas,2022-09-07,0.0,,0.0,0.0,0.0,False,,0
doris.cook22@yahoo.com,19f0bc50-29dc-4908-946a-7d496fbf42f4,,,,,,,476.76,2023-07-18,1.0,988.0,2.0,True,669.0,2
shane@blake-patel.com,b83aa962-f7c6-40cc-b249-0f89ee17bc21,Shane,Roman,Shane Roman,,DC,2024-09-19,377.16,2024-09-01,1.0,0.0,0.0,True,258.0,0
laurie.lindsey@yahoo.com,c720f296-326f-484f-951c-5df3aaca3b1e,Laurie,Lindsey,Laurie Lindsey,,Lake Joshuaborough,2025-02-05,0.0,,0.0,0.0,0.0,False,,0
peter_pan@example.com,104eb5f4-f03f-48b9-a73c-f4a8eed3604f,,,,,,,75.0,2023-05-10,1.0,403.0,1.0,False,738.0,0
rachel.carr43@gmail.com,04ae84c0-9606-4f2b-8822-808ead3f2c7e,,,,,,,901.42,2024-07-25,1.0,0.0,0.0,True,296.0,1
jennifer.camacho@hotmail.com,f59d2619-f04d-4dff-acad-a119f410beb2,Jennifer,Camacho,Jennifer Camacho,,Tulsa,2024-10-13,0.0,,0.0,0.0,0.0,False,,0
mreynolds@gmail.com,598fcd0e-d0fb-49ad-9a1e-8117ac12afc7,Mandy,Reynolds,Mandy Reynolds,+14454131669,Fresno,2024-12-11,0.0,,0.0,1382.0,3.0,False,,2
lisa.robinson86@gmail.com,f25b2004-5e03-407b-8043-8a588cc3f088,,,,,,,243.54,2023-12-27,1.0,3537.0,10.0,True,507.0,2
joshua.roach@gmail.com,00954e45-4dab-4eaf-89df-755e469ec9f9,Joshua,Roach,Joshua Roach,,Omaha,2024-03-02,971.02,2024-11-01,1.0,0.0,0.0,True,197.0,1
laurie.king83@yahoo.com,306ae4e9-bf6d-48de-b9d6-eecd95413d9d,,,,,,,589.92,2023-09-29,1.0,0.0,0.0,True,596.0,0
daniel@grant.net,5365dd7a-5dec-47ec-aefc-166846f724fd,Daniel,Wong,Daniel Wong,+17246271349,Memph,2024-09-06,0.0,,0.0,1672.0,5.0,False,,2
eric.taylor94@hotmail.com,b9320cc6-ded3-47f1-8111-c9d0bcbca651,,,,,,,86.19,2025-01-17,1.0,0.0,0.0,False,120.0,0
john.walker10@yahoo.com,805bf718-fd65-4459-881e-c88bf0948e8a,,,,,,,286.89,2024-09-15,1.0,0.0,0.0,True,244.0,0
christina.cooley79@gmail.com,c89670bb-2b6f-4daa-81a2-d59c8f3eb2fb,,,,,,,523.7,2024-12-23,1.0,0.0,0.0,True,145.0,0
jasmine_evans@yahoo.com,4b0506df-4aaa-4831-bb05-1d6b7e258a29,Jasmine,Evans,Jasmine Evans,,Houston,2023-08-18,0.0,,0.0,0.0,0.0,False,,0
johnsoncatherine@example.org,d97ae70e-674f-44f5-9781-6d0d48fe915d,Michael,Robertson,Michael Robertson,,SD,2023-08-21,0.0,,0.0,0.0,0.0,False,,0
zachary.curry@hotmail.com,d7b19a1e-9bee-4352-85ed-c5a451a6335e,Zachary,Curry,Zachary Curry,,Miami,2024-07-06,437.94,2023-12-22,1.0,0.0,0.0,True,512.0,0
sskinner@yahoo.com,ae445112-6440-4b05-8e04-978273eb9a45,Shelly,Skinner,Shelly Skinner,+13654698016,Sacramento,2024-07-29,46.97,2025-02-23,1.0,0.0,0.0,False,83.0,0
sandra08@example.com,aae4b46b-f86a-460f-916a-05986e9234af,Paul,Morales,Paul Morales,,,2023-05-17,0.0,,0.0,959.0,1.0,False,,2
nicholas_li23@yahoo.com,2b9070be-bb1e-4752-b0d0-3428d3a6feac,Nicholas,Li,Nicholas Li,+17192566469,KY,2024-11-12,0.0,,0.0,3021.0,8.0,False,,2
nicholas_li23@yahoo.com,2b9070be-bb1e-4752-b0d0-3428d3a6feac,Robin,Dyer,Robin Dyer,+19385308728,Baltimore,2022-12-24,0.0,,0.0,3021.0,8.0,False,,2
jennifer.lewis17@gmail.com,d2d0395d-273b-4b75-92f8-0180d7e99e22,,,,,,,0.0,,0.0,301.0,2.0,False,,0
timothy_garza@gmail.com,fc1a3090-e1d1-4ca2-9978-238ec891be76,Timothy,Garza,Timothy Garza,+18185529417,Columbus,2022-10-15,218.31,2024-07-23,1.0,210.0,2.0,True,298.0,0
gregory.miller11@hotmail.com,2cf0a4df-5f5a-4b20-b0af-885026f43f49,,,,,,,88.37,2025-04-05,1.0,0.0,0.0,False,42.0,0
mfisher@gmail.com,59bb3f07-e1a2-46a5-864e-42f6f377a3b6,Mark,Fisher,Mark Fisher,+17047407602,PW,2024-02-15,57.64,2023-07-15,1.0,0.0,0.0,False,672.0,0
cindy.martin94@gmail.com,4aa767e1-3423-4e05-aec1-f60100862bf0,,,,,,,22.49,2023-12-01,1.0,0.0,0.0,False,533.0,0
victor@hernandez-flores.com,a836f1fb-9abf-44c2-8787-7972bd3abc1c,Victor,Johnson,Victor Johnson,+14702597064,Austin,2024-12-04,456.19,2025-02-05,2.0,823.0,3.0,True,101.0,1
casey.rodriguez@gmail.com,1fc73b5b-d8f9-437d-976c-22384adc6d32,Casey,Rodriguez,Casey Rodriguez,+18707419804,Boston,2024-04-12,0.0,,0.0,1910.0,7.0,False,,2
jessica.hernandez@gmail.com,619bbea6-f2e2-4740-aabd-1d761abebff2,Jessica,Hernandez,Jessica Hernandez,+13633177682,Denver,2023-06-22,151.82,2025-03-23,1.0,0.0,0.0,True,55.0,0
albert.hernandez@yahoo.com,304b4e9c-bab8-4da6-ba7a-9d5789311174,Albert,Hernandez,Albert Hernandez,,Los Angeles,2023-04-11,103.05,2023-11-05,1.0,0.0,0.0,True,559.0,0
alowe@example.com,79c33b9e-db12-44d2-be65-7ec51393e91f,Lindsay,Lane,Lindsay Lane,,Charlotte,2024-04-20,129.98,2025-04-29,1.0,0.0,0.0,True,18.0,0
scott_mora@gmail.com,de4ab000-07ce-4749-8b81-fa2bf13101ab,Scott,Mora,Scott Mora,+15076064282,San Francisco,2022-06-29,326.83,2024-08-03,1.0,0.0,0.0,True,287.0,0
christopher.jenkins56@yahoo.com,1934be24-788f-49e5-95e6-ab82be5a38f3,,,,,,,95.45,2024-05-03,1.0,0.0,0.0,False,379.0,0
dmd@hotmail.com,540fa773-27f1-4e40-a44a-47b8a801b641,Mary,Garcia,Dr. Mary Garcia Md,+15513408689,Fresno,2022-10-28,219.31,2024-08-06,1.0,0.0,0.0,True,284.0,0
james56@example.com,41c671ed-ac7c-4886-b658-4729552ef487,Riley,Brown,Riley Brown,,Fort Worth,2025-02-22,0.0,,0.0,0.0,0.0,False,,0
david.gould54@gmail.com,b62a00b1-ad6c-4616-a710-3c30a8f1224b,,,,,,,0.0,,0.0,1966.0,3.0,False,,2
jill@king-may.com,ed60728d-ffb5-48b8-b193-bc4bcc350b70,Jill,Davis,Jill Davis,,Tulsa,2024-01-20,683.31,2025-02-12,4.0,0.0,0.0,True,94.0,1
rhonda.watkins@gmail.com,20db0120-88be-4b43-9a2d-36372f5cd1c1,Rhonda,Watkins,Rhonda Watkins,+16308867829,Oakland,2024-07-14,0.0,,0.0,1867.0,5.0,False,,2
sallyhughes@example.com,e19a5d22-82f7-429b-94a2-0227497fdef2,Eric,Caldwell,Eric Caldwell,,Albuquerque,2022-11-22,141.54000000000002,2025-04-15,2.0,0.0,0.0,True,32.0,0
diana.brown@gmail.com,c751e728-69da-4fa4-955b-5d5336a9ea99,Diana,Brown,Diana Brown,,Raleigh,2025-01-22,538.13,2024-01-15,1.0,1236.0,4.0,True,488.0,2
jpoole@yahoo.com,6bbb78dd-cd67-4185-9cd3-34b053563b9b,Joshua,Poole,Joshua Poole,,Tampa,2025-02-20,0.0,,0.0,0.0,0.0,False,,0
laura@clark.net,c9cc1195-6b06-4a72-bce3-23746a066caf,Laura,Bowers,Laura Bowers,,Oakland,2022-08-10,144.89,2024-09-09,1.0,0.0,0.0,True,250.0,0
lisawalters@example.net,4b0fa005-85cf-47f0-bd97-aeea0fe45053,Timothy,Stein,Timothy Stein,,Baltimore,2022-11-14,361.36,2025-03-10,2.0,0.0,0.0,True,68.0,1
joshua.crane3@yahoo.com,65085a8e-f859-4ec0-9825-d14efc023ad2,,,,,,,0.0,,0.0,815.0,2.0,False,,0
tamarawilliams@example.com,c946d3c3-62ce-4641-9134-16af0a2b1707,Alyssa,Skinner,Alyssa Skinner,,Louisville,2024-01-07,16.13,2024-11-22,1.0,0.0,0.0,False,176.0,0
michael.mckee@gmail.com,f380db75-c88b-4c47-87fa-5db91df0d6f7,Michael,Mckee,Michael Mckee,,Arlington,2025-03-29,88.81,2023-11-20,1.0,0.0,0.0,False,544.0,0
cristina@cooper.com,3d390dff-254a-407f-bf43-d8f93af5a57d,Cristina,Cummings,Cristina Cummings,,,2024-06-21,407.90999999999997,2025-04-18,3.0,0.0,0.0,True,29.0,1
kathleen_armstrong@hotmail.com,d6d6408d-3152-44b3-b512-276d2fdf2e68,Kathleen,Armstrong,Kathleen Armstrong,,Los Angeles,2024-02-19,0.0,,0.0,590.0,2.0,False,,0
rachelanderson@example.net,cbab77a9-cb12-4249-a222-12b38a90b0af,William,Scott,William Scott,,Aguilarville,2025-03-09,493.28,2025-02-02,1.0,0.0,0.0,True,104.0,0
barbara.robinson@hotmail.com,9a547bc8-ab29-4d2c-a9ec-962fba3bdc62,Barbara,Robinson,Barbara Robinson,+17184533893,Jacksonville,2023-02-09,145.28,2024-07-28,1.0,0.0,0.0,True,293.0,0
matthew_davis@gmail.com,bdefb93c-60b9-4a4a-ae80-855c60a9ecf9,Matthew,Davis,Matthew Davis,+15015490269,Colorado Springs,2023-09-17,314.2,2024-02-17,2.0,0.0,0.0,True,455.0,1
vincent@gilbert-vaughan.net,377c831b-9ea6-41eb-8a88-cbaf8275bc74,Vincent,Adams,Vincent Adams,+14744279438,Omaha,2025-03-31,0.0,,0.0,0.0,0.0,False,,0
zachary.hurley@yahoo.com,6ffbabc9-9a40-4350-843a-364cb3753c7b,Zachary,Hurley,Zachary Hurley,,Oakland,2023-05-08,421.42,2025-03-25,1.0,0.0,0.0,True,53.0,0
mstewart@hotmail.com,c2f69356-c93d-4052-b3e5-e0a9fc315b56,Matthew,Stewart,Matthew Stewart,,Tulsa,2025-04-15,205.49,2024-10-26,2.0,0.0,0.0,True,203.0,1
mary@steele.biz,d7439bb0-3ee9-40db-b6dd-d19feee2928a,Mary,Espinoza,Mary Espinoza,,Boston,2023-09-27,134.4,2024-05-16,1.0,0.0,0.0,True,366.0,0
mary@steele.biz,d7439bb0-3ee9-40db-b6dd-d19feee2928a,Mary,Smith,Mary Smith,,,2022-05-26,134.4,2024-05-16,1.0,0.0,0.0,True,366.0,0
ortizcharles@example.com,ef6e6773-ceef-4a69-a41f-ddeaee1aa068,Amanda,Pena,Amanda Pena,,Boston,2024-11-26,433.59,2023-06-26,1.0,0.0,0.0,True,691.0,0
nancy_salas22@gmail.com,97c1c06b-70be-4052-82ca-6dfbdfc1831d,Nancy,Salas,Nancy Salas,+14438632171,Kansas City,2022-08-22,252.45,2023-10-16,1.0,667.0,2.0,True,579.0,0
nancy_salas22@gmail.com,97c1c06b-70be-4052-82ca-6dfbdfc1831d,Jeremy,Arroyo,Jeremy Arroyo,+19109175097,Omaha,2022-09-02,252.45,2023-10-16,1.0,667.0,2.0,True,579.0,0
shannon@morris-hernandez.com,23962fd4-2617-41f4-ad7e-ce5ee907f381,Shannon,Moore,Shannon Moore,+17203866593,West Jenniferport,2025-05-10,375.13,2024-11-17,1.0,0.0,0.0,True,181.0,0
shannon@morris-hernandez.com,23962fd4-2617-41f4-ad7e-ce5ee907f381,Stephanie,Velez,Stephanie Velez,+18547961646,New York,2023-05-15,375.13,2024-11-17,1.0,0.0,0.0,True,181.0,0
pbrown@gmail.com,23fc3417-ce76-46a2-9f95-e8ab666cc7a0,Paul,Brown,Paul Brown,,Boston,2024-06-04,419.72,2024-06-13,2.0,1112.0,4.0,True,338.0,1
robert_wise@hotmail.com,eca3b62f-0333-439e-879b-8c18d9e167c5,Robert,Wise,Robert Wise,+17874156080,Colorado Springs,2025-05-01,0.0,,0.0,0.0,0.0,False,,0
paul.henson24@gmail.com,7a1698dc-ec96-45a9-979f-4ad5e6294532,,,,,,,180.88,2023-12-07,1.0,0.0,0.0,True,527.0,0
mrs..dvm@yahoo.com,295df9b2-62ed-4700-aab4-57c60f6a772f,Megan,Morris,Mrs. Megan Morris Dvm,,Columbus,2024-11-18,0.0,,0.0,357.0,1.0,False,,0
laura.walter@gmail.com,73fb759c-4477-4b46-b520-897214f51bda,Laura,Walter,Laura Walter,,Detroit,2023-10-06,0.0,,0.0,0.0,0.0,False,,0
laura.walter@gmail.com,73fb759c-4477-4b46-b520-897214f51bda,Kimberly,Stevens,Kimberly Stevens,,Oakland,2023-12-23,0.0,,0.0,0.0,0.0,False,,0
stephen.miles14@hotmail.com,d6936346-0d67-46cd-85b0-54299ea63540,,,,,,,57.66,2024-09-30,1.0,815.0,2.0,False,229.0,0
jeffrey_gutierrez@gmail.com,f011efb5-e4b7-4419-ac24-3d626149e794,Jeffrey,Gutierrez,Jeffrey Gutierrez,,Los Angeles,2024-02-08,0.0,,0.0,0.0,0.0,False,,0
peter.gardner32@yahoo.com,8071dc11-6431-4b16-910c-d8b7cdf625c1,,,,,,,291.38,2024-01-25,1.0,0.0,0.0,True,478.0,0
ashley.ramirez59@yahoo.com,9a3fe0fc-7378-4dc9-aadb-5d750e8f4faf,,,,,,,372.39,2024-11-09,1.0,0.0,0.0,True,189.0,0
kristin.moore@yahoo.com,a4f79359-8a9c-481f-889c-7e60551a48f9,Kristin,Moore,Kristin Moore,,Fort Worth,2024-12-08,0.0,,0.0,364.0,1.0,False,,0
angela.jimenez45@gmail.com,f3033415-c60d-42c9-8a0c-5eafc1279115,,,,,,,0.0,,0.0,525.0,2.0,False,,0
rodney.smith93@hotmail.com,cbbb1a65-3eb8-47ce-80c7-3a8a63f009cc,,,,,,,0.0,,0.0,393.0,2.0,False,,0
megan.johnson@gmail.com,24385d2b-1398-4c3a-b68b-9d07c1acf089,Megan,Johnson,Megan Johnson,,Indianapolis,2024-07-12,34.92,2024-05-10,1.0,0.0,0.0,False,372.0,0
christopher.gilmore@hotmail.com,100f53a9-a426-442c-b4d7-dc5d893f1809,Christopher,Gilmore,Christopher Gilmore,+15753558048,Baltimore,2023-03-09,1181.88,2025-04-24,1.0,0.0,0.0,True,23.0,1
roger.carter97@yahoo.com,c1d5fe3a-f5e3-40dc-8133-bf7325a98efc,,,,,,,180.96,2023-07-18,1.0,0.0,0.0,True,669.0,0
heather.gomez49@yahoo.com,fee92b98-03b8-4d8f-8a34-789b42e49cfd,,,,,,,114.53,2024-12-09,1.0,0.0,0.0,True,159.0,0
amanda_price@hotmail.com,98d7feeb-c582-41a1-9a64-2b6f392e563b,Amanda,Price,Amanda Price,+14757114434,Austin,2025-04-16,0.0,,0.0,1643.0,4.0,False,,2
jeremy.garcia74@yahoo.com,45510b22-2935-40c9-9908-27c75654bbb9,,,,,,,95.86,2025-03-20,1.0,0.0,0.0,False,58.0,0
stacey.roberts72@gmail.com,e7388edf-bd30-4d6b-8c9e-2126c2568f48,,,,,,,323.38,2024-06-07,1.0,0.0,0.0,True,344.0,0
jacob.sanders@gmail.com,de8d9e33-3e84-441b-9247-ae37daa0f659,Jacob,Sanders,Jacob Sanders,+19258724561,Atlanta,2023-10-19,0.0,,0.0,4134.0,11.0,False,,2
cathy.potter19@hotmail.com,fc734b3a-67e2-4d2c-9ca8-77b967a59c5f,,,,,,,246.63,2023-11-01,1.0,0.0,0.0,True,563.0,0
maureen.olson@hotmail.com,b28e6dc7-9c57-4524-a306-52c91a5b93f3,Maureen,Olson,Maureen Olson,+18597109704,New Orleans,2023-05-30,214.0,2025-01-08,1.0,711.0,2.0,True,129.0,0
charles.nielsen@hotmail.com,7963cac4-4d4e-4c66-80b0-f479fbcc3040,Charles,Nielsen,Charles Nielsen,+19855629665,,2022-06-18,272.64,2024-06-29,1.0,0.0,0.0,True,322.0,0
joshua.gibson96@hotmail.com,528ee156-02d9-45cd-ae0c-94d82639bb7f,,,,,,,30.66,2024-03-26,1.0,0.0,0.0,False,417.0,0
yvonne.castro@gmail.com,200cd13d-a682-4a10-8dd9-7e0726b8668a,Yvonne,Castro,Yvonne Castro,,Philadelphia,2023-01-07,0.0,,0.0,0.0,0.0,False,,0
stephen.young@hotmail.com,7ff21849-43d2-4f7c-8488-42af2e34ee3b,Stephen,Young,Stephen Young,,Tucson,2024-01-20,68.97,2024-10-05,1.0,2178.0,6.0,False,224.0,2
stephen.young@hotmail.com,7ff21849-43d2-4f7c-8488-42af2e34ee3b,G.,Thomas,G. Thomas,+15019186781,Las Vegas,2024-12-02,68.97,2024-10-05,1.0,2178.0,6.0,False,224.0,2
amy@weber-hogan.com,1cee6d41-1a3c-48c6-9033-591234f5af08,Amy,Davis,Amy Davis,+16623162451,Austin,2023-08-28,670.22,2024-11-02,3.0,0.0,0.0,True,196.0,1
jessica.evans1@gmail.com,84f1660e-e461-467e-a45f-59fa65c881ab,,,,,,,22.37,2023-09-04,1.0,0.0,0.0,False,621.0,0
sarah.newton@yahoo.com,949ea8c0-6c84-4afa-80d3-71df940d06af,Sarah,Newton,Sarah Newton,,Atlanta,2024-07-04,318.56,2023-11-17,2.0,0.0,0.0,True,547.0,1
belinda_erickson@yahoo.com,4834b033-e683-4f7a-87da-e68f3b2849cd,Belinda,Erickson,Belinda Erickson,,Kansas City,2025-04-08,1037.25,2025-02-06,2.0,708.0,2.0,True,100.0,1
meganschneider@example.org,5f7d7cf2-26f4-443d-86bc-3afd8a6da6ba,Traci,Flores,Traci Flores,,Tucson,2024-06-17,608.77,2025-01-31,2.0,0.0,0.0,True,106.0,1
jennifer.robinson78@yahoo.com,bc3f22c3-a950-4b02-8e50-b748204f417f,,,,,,,0.0,,0.0,419.0,1.0,False,,0
robert.parsons9@gmail.com,f240f1f0-5050-432c-bac8-50bac8e0bcdc,,,,,,,0.0,,0.0,1441.0,3.0,False,,2
martin.marshall78@gmail.com,0fca6067-c2de-4837-a045-7f186c9c104f,,,,,,,0.0,,0.0,311.0,1.0,False,,0
dean.miller@yahoo.com,64c3ad36-db0e-4a84-9e05-11dbb6e5091a,Dean,Miller,Dean Miller,+15392335666,Delgadoborough,2024-07-24,497.28000000000003,2025-01-21,3.0,0.0,0.0,True,116.0,1
christian@smith.info,10614969-c413-4290-a925-eb9a826649ad,Christian,Gutierrez,Christian Gutierrez,+17148368972,Long Beach,2023-07-17,242.85,2024-06-19,1.0,0.0,0.0,True,332.0,0
christian@smith.info,10614969-c413-4290-a925-eb9a826649ad,James,Johnson,James Johnson,+12145157575,Denver,2025-04-21,242.85,2024-06-19,1.0,0.0,0.0,True,332.0,0
jordan.hall@hotmail.com,dd96c43d-d442-40c1-b989-d17928542d4d,Jordan,Hall,Jordan Hall,,Oakland,2024-06-18,0.0,,0.0,654.0,4.0,False,,0
jordan.hall@hotmail.com,dd96c43d-d442-40c1-b989-d17928542d4d,Jordan,Hall,Jordan Hall,+14068442895,Charlotte,2025-04-20,0.0,,0.0,654.0,4.0,False,,0
david.pena31@yahoo.com,84e69b88-88cc-41a9-8bff-7770efde6559,,,,,,,167.34,2025-05-06,1.0,0.0,0.0,True,11.0,0
sharon17@example.org,04af0038-5466-485f-81da-2737e60c5e32,Cindy,Diaz,Cindy Diaz,+18408276846,Tucson,2023-11-09,403.07,2024-09-04,3.0,0.0,0.0,True,255.0,1
lindsey.collier77@hotmail.com,1c7f3f53-5e17-4058-b8a3-440c093d4b38,,,,,,,113.96,2023-05-27,1.0,0.0,0.0,True,721.0,0
tyrone_reed13@yahoo.com,70f4c382-9f98-4e55-abc9-dba990262060,Tyrone,Reed,Tyrone Reed,+15163504708,San Diego,2024-04-22,2078.19,2024-10-13,1.0,0.0,0.0,True,216.0,1
daniel.jones66@hotmail.com,111b7b5c-0b57-4b37-a9c6-f0a1be0c42a3,,,,,,,72.62,2024-07-22,1.0,1613.0,4.0,False,299.0,2
brenda_harmon22@gmail.com,a463680c-ad7e-4f86-b933-dd740e1020a4,Brenda,Harmon,Brenda Harmon,,Seattle,2024-08-03,1022.78,2025-03-01,2.0,0.0,0.0,True,77.0,1
maria.md33@hotmail.com,29bbbe8e-8003-4b96-8734-ec8dc8c5f0b8,,,,,,,102.16,2025-04-08,1.0,0.0,0.0,True,39.0,0
megan.rosario10@yahoo.com,e2d43302-6c04-41b3-baa5-36cde55c22b1,,,,,,,403.64,2023-11-17,1.0,488.0,1.0,True,547.0,0
zacharylopez@example.org,5bdde688-8a79-4c20-ab94-36d2ca7c892d,William,Myers,William Myers,,Nashville,2023-12-27,0.0,,0.0,0.0,0.0,False,,0
zacharylopez@example.org,5bdde688-8a79-4c20-ab94-36d2ca7c892d,Janice,Pena,Janice Pena,+15238371881,Chicago,2023-09-30,0.0,,0.0,0.0,0.0,False,,0
samantha.day@yahoo.com,9b12e540-8a00-4c7b-9647-f456371a59e1,Samantha,Day,Samantha Day,,Arlington,2023-11-15,215.95,2025-04-23,1.0,558.0,2.0,True,24.0,0
christopher.ryan83@hotmail.com,297e0829-eb6a-4a31-a50b-e487a62806b8,,,,,,,0.0,,0.0,1045.0,4.0,False,,2
katelyn.smith@hotmail.com,9574fc97-e380-4174-8c8c-b7e47a9017c1,Katelyn,Smith,Katelyn Smith,,Seattle,2022-09-19,0.0,,0.0,0.0,0.0,False,,0
natasha.jones@yahoo.com,8ea9f2e9-eae2-4c58-bf76-8ce7c243f3d2,Natasha,Jones,Natasha Jones,,Columbus,2023-07-25,0.0,,0.0,0.0,0.0,False,,0
joseph.cox95@yahoo.com,966cc9e8-9040-4c88-90d6-31de453452fc,,,,,,,498.61,2024-10-09,1.0,0.0,0.0,True,220.0,0
kathryn@carter.com,b6817b50-bcdd-4b21-ad47-d9048e1f39ee,Kathryn,Butler,Kathryn Butler,+16475697399,Milwaukee,2024-10-20,227.42,2024-04-15,1.0,0.0,0.0,True,397.0,0
mary.quinn@gmail.com,b0d36faa-5968-40e9-8653-1f97698aa6f2,Mary,Quinn,Mary Quinn,+15088071293,MH,2024-09-27,59.95,2024-07-07,1.0,0.0,0.0,False,314.0,0
raymond_sloan@yahoo.com,78463f7a-89cd-4fc1-bf44-5aa93650ec27,Raymond,Sloan,Raymond Sloan,+17577231098,Baltimore,2023-07-24,0.0,,0.0,0.0,0.0,False,,0
raymond_sloan@yahoo.com,78463f7a-89cd-4fc1-bf44-5aa93650ec27,M.,Cooper,M. Cooper,+17246231116,Seattle,2025-02-14,0.0,,0.0,0.0,0.0,False,,0
kathleen.alvarado@yahoo.com,c0bd01fd-06b5-426d-b65b-f327ad23dd2c,Kathleen,Alvarado,Kathleen Alvarado,,San Antonio,2023-11-10,0.0,,0.0,0.0,0.0,False,,0
kathleen.alvarado@yahoo.com,c0bd01fd-06b5-426d-b65b-f327ad23dd2c,Tyler,Nunez,Tyler Nunez,,Nashv,2023-12-16,0.0,,0.0,0.0,0.0,False,,0
george@morgan.biz,db9bec35-9e6b-4eaa-a214-2ead523e4c3b,George,Horton,George Horton,,Charlotte,2025-03-25,909.63,2025-03-13,2.0,0.0,0.0,True,65.0,1
caleb@morris.net,efb9aff7-f0d7-4886-afc9-5dfd12b9795b,Caleb,Cooper,Caleb Cooper,+15094844241,Chicago,2023-06-15,963.2,2024-04-15,1.0,0.0,0.0,True,397.0,1
peter.jones@gmail.com,55dcbb47-8b50-4f05-895e-6f2cf511388c,Peter,Jones,Peter Jones,,Louisville,2024-10-15,2156.92,2024-08-09,1.0,0.0,0.0,True,281.0,1
mr..floyd@gmail.com,902a7c2f-745a-4061-b92a-d3200d9f7a72,Cody,Floyd,Mr. Cody Floyd,,Fort Worth,2022-11-01,0.0,,0.0,416.0,2.0,False,,0
jonesmichele@example.org,27a3203a-f589-422a-ae51-6ff0d30ca507,Michaela,Castaneda,Michaela Castaneda,,Las Vegas,2024-02-29,0.0,,0.0,0.0,0.0,False,,0
cwilliams@hotmail.com,fdf532fe-0bf6-4db3-8f49-8b951944504b,Crystal,Williams,Crystal Williams,,Philadelphia,2024-03-11,0.0,,0.0,0.0,0.0,False,,0
alexandra@price.com,a9288aa8-dab1-41cc-8dbe-a592b5a681fb,Alexandra,Allison,Alexandra Allison,+17632994384,San Francisco,2024-08-12,233.4,2024-10-17,2.0,0.0,0.0,True,212.0,1
gabriella.oconnell@gmail.com,2d67e844-4dca-4252-9e4e-bd796cc22523,Gabriella,Oconnell,Gabriella Oconnell,,Atlanta,2022-08-10,0.0,,0.0,0.0,0.0,False,,0
andrew.wallace30@gmail.com,980a28d8-4d43-4713-8245-7502cfad25c8,,,,,,,178.92,2024-11-24,1.0,0.0,0.0,True,174.0,0
john.ii9@hotmail.com,d5db15f5-133c-4499-9fc2-a6a1048e984e,,,,,,,1059.55,2025-02-19,1.0,0.0,0.0,True,87.0,1
edward.huang95@hotmail.com,c9147870-67f1-4100-b054-b75495eb7252,,,,,,,289.9,2024-10-10,1.0,0.0,0.0,True,219.0,0
benjamin.hinton85@yahoo.com,806d1f3a-375e-4fbf-b997-1d065888e090,,,,,,,0.0,,0.0,602.0,2.0,False,,0
laura.daniels55@gmail.com,339abd0c-083c-4a8c-a5fc-7ec823abe26d,,,,,,,0.0,,0.0,153.0,1.0,False,,0
